epoch,step,batch_id,avg_cost,val_reward,lr,reinforce_loss,grad_norm,epoch_time
80,40500,-1,0,5.058831214904785,2.2152399081308626e-05,0,0,00:17:17
81,41000,-1,0,5.06138277053833,2.193087509049554e-05,0,0,00:15:16
82,41500,-1,0,5.114612579345703,2.1711566339590583e-05,0,0,00:15:18
83,42000,-1,0,5.053986549377441,2.1494450676194678e-05,0,0,00:13:05
84,42500,-1,0,5.090725421905518,2.127950616943273e-05,0,0,00:14:51
85,43000,-1,0,5.000342845916748,2.1066711107738403e-05,0,0,00:15:52
86,43500,-1,0,5.002443313598633,2.085604399666102e-05,0,0,00:15:48
87,44000,-1,0,5.079402923583984,2.064748355669441e-05,0,0,00:15:39
88,44500,-1,0,5.072188377380371,2.0441008721127464e-05,0,0,00:14:44
89,45000,-1,0,4.995859622955322,2.023659863391619e-05,0,0,00:14:43
90,45500,-1,0,5.020459175109863,2.0034232647577027e-05,0,0,00:14:44
91,46000,-1,0,5.028230667114258,1.9833890321101255e-05,0,0,00:14:45
92,46500,-1,0,5.040130138397217,1.9635551417890245e-05,0,0,00:14:43
93,47000,-1,0,5.04769229888916,1.9439195903711342e-05,0,0,00:13:56
94,47500,-1,0,5.032774448394775,1.9244803944674227e-05,0,0,00:15:01
95,48000,-1,0,5.0141096115112305,1.9052355905227483e-05,0,0,00:15:15
96,48500,-1,0,5.0246782302856445,1.886183234617521e-05,0,0,00:15:09
97,49000,-1,0,4.990353107452393,1.867321402271346e-05,0,0,00:12:31
98,49500,-1,0,5.041427135467529,1.8486481882486322e-05,0,0,00:08:31
99,50000,-1,0,4.990901947021484,1.8301617063661462e-05,0,0,00:08:44
100,50500,-1,0,5.010764122009277,1.8118600893024844e-05,0,0,00:13:18
101,51000,-1,0,5.058032035827637,1.7937414884094596e-05,0,0,00:15:23
102,51500,-1,0,4.996583461761475,1.775804073525365e-05,0,0,00:15:25
103,52000,-1,0,4.968512535095215,1.7580460327901114e-05,0,0,00:15:26
104,52500,-1,0,5.072086334228516,1.74046557246221e-05,0,0,00:15:58
105,53000,-1,0,5.004422187805176,1.723060916737588e-05,0,0,00:16:03
106,53500,-1,0,4.975925922393799,1.7058303075702123e-05,0,0,00:16:05
107,54000,-1,0,5.011279106140137,1.6887720044945102e-05,0,0,00:17:10
108,54500,-1,0,5.100868225097656,1.6718842844495648e-05,0,0,00:17:07
109,55000,-1,0,5.063704013824463,1.6551654416050695e-05,0,0,00:16:09
110,55500,-1,0,5.0085649490356445,1.6386137871890186e-05,0,0,00:16:10
111,56000,-1,0,4.960266590118408,1.6222276493171286e-05,0,0,00:16:10
112,56500,-1,0,4.98869514465332,1.6060053728239572e-05,0,0,00:16:07
113,57000,-1,0,4.977398872375488,1.5899453190957175e-05,0,0,00:17:20
114,57500,-1,0,4.966442108154297,1.5740458659047603e-05,0,0,00:17:16
115,58000,-1,0,4.956759452819824,1.5583054072457127e-05,0,0,00:17:20
116,58500,-1,0,4.990368843078613,1.5427223531732556e-05,0,0,00:17:17
117,59000,-1,0,4.9616498947143555,1.527295129641523e-05,0,0,00:17:15
118,59500,-1,0,5.005922317504883,1.5120221783451077e-05,0,0,00:17:18
119,60000,-1,0,5.038221836090088,1.4969019565616566e-05,0,0,00:17:13
120,60500,-1,0,4.9840989112854,1.48193293699604e-05,0,0,00:17:17
121,61000,-1,0,5.0485639572143555,1.4671136076260796e-05,0,0,00:17:15
122,61500,-1,0,4.941699504852295,1.4524424715498189e-05,0,0,00:17:15
123,62000,-1,0,4.989125728607178,1.4379180468343207e-05,0,0,00:17:16
124,62500,-1,0,4.946123123168945,1.4235388663659774e-05,0,0,00:17:16
125,63000,-1,0,5.017342567443848,1.4093034777023176e-05,0,0,00:17:15
126,63500,-1,0,5.040506839752197,1.3952104429252944e-05,0,0,00:17:06
127,64000,-1,0,4.952840805053711,1.3812583384960415e-05,0,0,00:17:13
128,64500,-1,0,4.995847702026367,1.3674457551110811e-05,0,0,00:17:14
129,65000,-1,0,4.947690486907959,1.3537712975599703e-05,0,0,00:17:16
130,65500,-1,0,5.022210597991943,1.3402335845843706e-05,0,0,00:17:13
131,66000,-1,0,5.0043253898620605,1.3268312487385268e-05,0,0,00:17:14
132,66500,-1,0,5.078202724456787,1.3135629362511415e-05,0,0,00:17:11
133,67000,-1,0,4.962324142456055,1.3004273068886303e-05,0,0,00:17:04
134,67500,-1,0,4.963558197021484,1.2874230338197438e-05,0,0,00:17:09
135,68000,-1,0,4.943233489990234,1.2745488034815464e-05,0,0,00:17:14
136,68500,-1,0,4.938142776489258,1.261803315446731e-05,0,0,00:17:13
137,69000,-1,0,4.94522762298584,1.2491852822922636e-05,0,0,00:17:08
138,69500,-1,0,4.919284820556641,1.236693429469341e-05,0,0,00:17:16
139,70000,-1,0,4.987452030181885,1.2243264951746475e-05,0,0,00:17:16
140,70500,-1,0,4.962998867034912,1.212083230222901e-05,0,0,00:17:18
141,71000,-1,0,4.928433418273926,1.199962397920672e-05,0,0,00:17:15
142,71500,-1,0,4.916961669921875,1.1879627739414651e-05,0,0,00:17:19
143,72000,-1,0,4.943975448608398,1.1760831462020507e-05,0,0,00:17:17
144,72500,-1,0,4.959404945373535,1.1643223147400301e-05,0,0,00:17:15
145,73000,-1,0,4.927031517028809,1.1526790915926298e-05,0,0,00:17:16
146,73500,-1,0,4.972910404205322,1.1411523006767035e-05,0,0,00:17:18
147,74000,-1,0,4.95945405960083,1.1297407776699365e-05,0,0,00:17:16
148,74500,-1,0,4.949818134307861,1.118443369893237e-05,0,0,00:17:03
149,75000,-1,0,4.934255599975586,1.1072589361943046e-05,0,0,00:17:11
150,75500,-1,0,4.89286470413208,1.0961863468323617e-05,0,0,00:17:13
151,76000,-1,0,4.930102348327637,1.0852244833640378e-05,0,0,00:17:15
152,76500,-1,0,4.923540115356445,1.0743722385303975e-05,0,0,00:17:18
153,77000,-1,0,4.932966232299805,1.0636285161450937e-05,0,0,00:17:16
154,77500,-1,0,4.962747573852539,1.0529922309836427e-05,0,0,00:17:07
155,78000,-1,0,4.94205379486084,1.0424623086738062e-05,0,0,00:17:08
156,78500,-1,0,4.951991081237793,1.032037685587068e-05,0,0,00:17:10
157,79000,-1,0,4.967094421386719,1.0217173087311975e-05,0,0,00:17:15
158,79500,-1,0,4.914082050323486,1.0115001356438855e-05,0,0,00:17:13
159,80000,-1,0,4.957881927490234,1.0013851342874465e-05,0,0,00:17:09
160,80500,-1,0,4.916659832000732,9.913712829445722e-06,0,0,00:17:20
161,81000,-1,0,4.970504283905029,9.814575701151264e-06,0,0,00:17:14
162,81500,-1,0,4.901425361633301,9.716429944139752e-06,0,0,00:17:14
163,82000,-1,0,4.916784286499023,9.619265644698354e-06,0,0,00:17:13
164,82500,-1,0,4.953096389770508,9.52307298825137e-06,0,0,00:17:17
165,83000,-1,0,4.923280715942383,9.427842258368855e-06,0,0,00:17:12
166,83500,-1,0,4.935024738311768,9.333563835785168e-06,0,0,00:17:18
167,84000,-1,0,4.966175079345703,9.240228197427315e-06,0,0,00:17:14
168,84500,-1,0,4.8885064125061035,9.147825915453042e-06,0,0,00:17:16
169,85000,-1,0,4.919281959533691,9.056347656298512e-06,0,0,00:17:15
170,85500,-1,0,4.950540065765381,8.965784179735527e-06,0,0,00:16:59
171,86000,-1,0,4.913772106170654,8.876126337938173e-06,0,0,00:16:22
172,86500,-1,0,4.910606384277344,8.78736507455879e-06,0,0,00:17:03
173,87000,-1,0,4.900973320007324,8.699491423813202e-06,0,0,00:17:18
174,87500,-1,0,4.925632953643799,8.61249650957507e-06,0,0,00:17:18
175,88000,-1,0,4.900670528411865,8.526371544479318e-06,0,0,00:17:18
176,88500,-1,0,4.903378486633301,8.441107829034526e-06,0,0,00:17:07
177,89000,-1,0,4.9449076652526855,8.356696750744181e-06,0,0,00:17:11
178,89500,-1,0,4.915326118469238,8.273129783236738e-06,0,0,00:17:00
179,90000,-1,0,4.933013916015625,8.190398485404372e-06,0,0,00:17:18
180,90500,-1,0,4.924767017364502,8.108494500550328e-06,0,0,00:17:13
181,91000,-1,0,4.922201156616211,8.027409555544824e-06,0,0,00:17:13
182,91500,-1,0,4.935868263244629,7.947135459989377e-06,0,0,00:17:15
183,92000,-1,0,4.895430088043213,7.867664105389482e-06,0,0,00:16:57
184,92500,-1,0,4.906959056854248,7.788987464335587e-06,0,0,00:17:01
185,93000,-1,0,4.90183687210083,7.71109758969223e-06,0,0,00:17:00
186,93500,-1,0,4.932478427886963,7.633986613795309e-06,0,0,00:17:17
187,94000,-1,0,4.9104838371276855,7.557646747657356e-06,0,0,00:17:13
188,94500,-1,0,4.932099342346191,7.482070280180782e-06,0,0,00:17:04
189,95000,-1,0,4.9503984451293945,7.407249577378973e-06,0,0,00:17:07
190,95500,-1,0,4.921612739562988,7.333177081605184e-06,0,0,00:17:20
191,96000,-1,0,4.916908264160156,7.259845310789132e-06,0,0,00:17:19
192,96500,-1,0,4.9325737953186035,7.18724685768124e-06,0,0,00:17:16
193,97000,-1,0,4.91426944732666,7.115374389104429e-06,0,0,00:17:16
194,97500,-1,0,4.93496561050415,7.044220645213384e-06,0,0,00:17:25
195,98000,-1,0,4.920051097869873,6.97377843876125e-06,0,0,00:17:19
196,98500,-1,0,4.90854549407959,6.904040654373638e-06,0,0,00:17:21
197,99000,-1,0,4.885303020477295,6.8350002478299e-06,0,0,00:17:22
198,99500,-1,0,4.912868499755859,6.766650245351602e-06,0,0,00:17:16
199,100000,-1,0,4.904606819152832,6.698983742898086e-06,0,0,00:17:10
200,100500,-1,0,4.924633026123047,6.631993905469105e-06,0,0,00:17:13
201,101000,-1,0,4.910696029663086,6.565673966414414e-06,0,0,00:17:20
202,101500,-1,0,4.91700553894043,6.50001722675027e-06,0,0,00:17:16
203,102000,-1,0,4.894317626953125,6.435017054482767e-06,0,0,00:17:08
204,102500,-1,0,4.901211738586426,6.37066688393794e-06,0,0,00:17:11
205,103000,-1,0,4.915904998779297,6.306960215098559e-06,0,0,00:17:06
206,103500,-1,0,4.872437953948975,6.243890612947574e-06,0,0,00:17:16
207,104000,-1,0,4.918383598327637,6.181451706818098e-06,0,0,00:17:16
208,104500,-1,0,4.90874719619751,6.119637189749917e-06,0,0,00:17:16
209,105000,-1,0,4.920529842376709,6.058440817852418e-06,0,0,00:17:17
210,105500,-1,0,4.894257068634033,5.997856409673894e-06,0,0,00:17:18
211,106000,-1,0,4.9063825607299805,5.937877845577155e-06,0,0,00:17:12
212,106500,-1,0,4.900379180908203,5.878499067121383e-06,0,0,00:17:09
213,107000,-1,0,4.913689136505127,5.819714076450169e-06,0,0,00:17:16
214,107500,-1,0,4.932458877563477,5.761516935685667e-06,0,0,00:17:21
215,108000,-1,0,4.938414573669434,5.70390176632881e-06,0,0,00:17:23
216,108500,-1,0,4.933462619781494,5.646862748665522e-06,0,0,00:17:10
217,109000,-1,0,4.914577007293701,5.590394121178867e-06,0,0,00:17:09
218,109500,-1,0,4.8807878494262695,5.534490179967079e-06,0,0,00:17:02
219,110000,-1,0,4.888265609741211,5.479145278167408e-06,0,0,00:17:07
220,110500,-1,0,4.947096347808838,5.4243538253857335e-06,0,0,00:16:41
221,111000,-1,0,4.945168972015381,5.3701102871318765e-06,0,0,00:16:19
222,111500,-1,0,4.947475433349609,5.316409184260557e-06,0,0,00:17:19
223,112000,-1,0,4.922021389007568,5.263245092417952e-06,0,0,00:17:17
224,112500,-1,0,4.931405067443848,5.210612641493772e-06,0,0,00:17:18
225,113000,-1,0,4.899835586547852,5.158506515078835e-06,0,0,00:17:10
226,113500,-1,0,4.8612823486328125,5.106921449928046e-06,0,0,00:17:18
227,114000,-1,0,4.883613586425781,5.055852235428766e-06,0,0,00:17:13
228,114500,-1,0,4.90603494644165,5.005293713074478e-06,0,0,00:16:31
229,115000,-1,0,4.908501625061035,4.955240775943733e-06,0,0,00:16:59
230,115500,-1,0,4.88226842880249,4.905688368184295e-06,0,0,00:17:18
231,116000,-1,0,4.876063346862793,4.856631484502453e-06,0,0,00:17:12
232,116500,-1,0,4.878596782684326,4.808065169657428e-06,0,0,00:17:10
233,117000,-1,0,4.859665870666504,4.759984517960854e-06,0,0,00:17:20
234,117500,-1,0,4.895730495452881,4.712384672781246e-06,0,0,00:17:07
235,118000,-1,0,4.879225730895996,4.665260826053433e-06,0,0,00:16:36
236,118500,-1,0,4.922481536865234,4.618608217792898e-06,0,0,00:17:12
237,119000,-1,0,4.919668197631836,4.572422135614969e-06,0,0,00:17:10
238,119500,-1,0,4.8884196281433105,4.52669791425882e-06,0,0,00:17:14
239,120000,-1,0,4.891776084899902,4.481430935116232e-06,0,0,00:17:21
240,120500,-1,0,4.878447532653809,4.4366166257650695e-06,0,0,00:17:18
241,121000,-1,0,4.900798320770264,4.392250459507418e-06,0,0,00:17:19
242,121500,-1,0,4.871517181396484,4.348327954912344e-06,0,0,00:17:06
243,122000,-1,0,4.85837459564209,4.304844675363221e-06,0,0,00:17:21
244,122500,-1,0,4.8882856369018555,4.261796228609588e-06,0,0,00:17:14
245,123000,-1,0,4.865858554840088,4.219178266323493e-06,0,0,00:17:22
246,123500,-1,0,4.8944597244262695,4.176986483660258e-06,0,0,00:17:13
247,124000,-1,0,4.882528781890869,4.135216618823655e-06,0,0,00:17:02
248,124500,-1,0,4.895151138305664,4.093864452635418e-06,0,0,00:17:05
249,125000,-1,0,4.892153739929199,4.052925808109064e-06,0,0,00:17:02
